store,name,sales,price
vivo官方旗舰店,vivoiQOOPro 128G,626,3298
vivo官方旗舰店,vivoiQOOPro 256G,69,3698
vivo官方旗舰店,vivoiQOOPro 128G,1359,2998
vivo官方旗舰店,vivoiQOOPro 128G,2451,3298
vivo官方旗舰店,vivoiQOOPro 256G,468,3698
沪淼手机专营店,荣耀8X 64G,3,899
沪淼手机专营店,荣耀8X 64G,9,949
沪淼手机专营店,荣耀8X 64G,0,1199
沪淼手机专营店,荣耀8X 64G,5,1199
沪淼手机专营店,荣耀8X 64G,13,949
OPPO盈毅手机专卖店,OPPORENO3 5G,0,3699
沪淼手机专营店,荣耀8X 64G,16,949
掌视界数码旗舰店,荣耀畅玩7 32G,0,488
掌视界数码旗舰店,荣耀畅玩7 32G,0,488
沪淼手机专营店,荣耀8X 128G,3,1549
沪淼手机专营店,荣耀8X 128G,2,1549
沪淼手机专营店,荣耀8X 64G,3,1199
OPPO盈毅手机专卖店,OPPORENO3 5G,0,3799
沪淼手机专营店,荣耀8X 64G,7,1199
掌视界数码旗舰店,荣耀畅玩7 16G,1098,429
掌视界数码旗舰店,荣耀畅玩7 16G,365,429
疆界互联旗舰店,红米K20pro 128G,0,2678
疆界互联旗舰店,红米K20pro 128G,0,2719
沪淼手机专营店,荣耀8X 128G,3,1549
沪淼手机专营店,荣耀8X 128G,0,1549
疆界互联旗舰店,红米K20pro 512G,36,2518
疆界互联旗舰店,红米K20pro 512G,38,2518
疆界互联旗舰店,红米K20pro 512G,84,2688
疆界互联旗舰店,红米K20pro 512G,42,2688
迪信通官方旗舰店,荣耀9X 64G,0,1099
迪信通官方旗舰店,荣耀9X 64G,0,1099
疆界互联旗舰店,荣耀9i 128G,12557,1149
疆界互联旗舰店,荣耀9i 128G,34370,1149
疆界互联旗舰店,AppleiPhone11 64G,422,5188
疆界互联旗舰店,AppleiPhone11 64G,1045,5188
疆界互联旗舰店,荣耀9i 128G,2915,1149
迪信通官方旗舰店,荣耀9X 128G,20,1799
迪信通官方旗舰店,荣耀9X 128G,8,1799
疆界互联旗舰店,荣耀9i 64G,1043,1049
疆界互联旗舰店,荣耀9i 64G,1965,1199
疆界互联旗舰店,AppleiPhone11 128G,411,5799
疆界互联旗舰店,AppleiPhone11 128G,623,5799
疆界互联旗舰店,荣耀9i 64G,576,1049
众盛手机专营店,荣耀8X 64G,37,988
众盛手机专营店,荣耀8X 64G,124,988
众盛手机专营店,荣耀8X 64G,15,949
迪信通官方旗舰店,荣耀9X 64G,0,1299
迪信通官方旗舰店,荣耀9X 64G,0,1299
众盛手机专营店,荣耀8X 64G,412,969
众盛手机专营店,荣耀8X 64G,141,988
疆界互联旗舰店,AppleiPhone11 256G,47,6489
疆界互联旗舰店,AppleiPhone11 256G,140,6489
众盛手机专营店,荣耀8X 128G,35,1399
众盛手机专营店,荣耀8X 128G,75,1289
众盛手机专营店,荣耀8X 128G,20,1399
迪信通官方旗舰店,荣耀9X 128G,0,1999
迪信通官方旗舰店,荣耀9X 128G,0,1999
众盛手机专营店,荣耀8X 128G,200,1289
众盛手机专营店,荣耀8X 128G,82,1289
疆界互联旗舰店,AppleiPhone11 128G,6,5928
疆界互联旗舰店,AppleiPhone11 128G,10,5928
众盛手机专营店,荣耀8X 64G,12,1099
众盛手机专营店,荣耀8X 64G,16,1099
众盛手机专营店,荣耀8X 64G,4,1199
众盛手机专营店,荣耀8X 64G,37,1089
众盛手机专营店,荣耀8X 64G,9,1099
疆界互联旗舰店,AppleiPhone11 64G,1,5317
疆界互联旗舰店,AppleiPhone11 64G,0,5317
众盛手机专营店,荣耀8X 128G,0,2000
众盛手机专营店,荣耀8X 128G,0,1099
众盛手机专营店,荣耀8X 128G,0,1099
疆界互联旗舰店,realmex2 128G,12,1699
众盛手机专营店,荣耀8X 128G,7,1099
众盛手机专营店,荣耀8X 128G,1,1099
疆界互联旗舰店,AppleiPhone11 256G,0,6618
疆界互联旗舰店,AppleiPhone11 256G,5,6618
疆界互联旗舰店,realmex2 64G,1,1999
疆界互联旗舰店,realmex2 128G,0,1999
同达丰手机旗舰店,红米NOTE8Pro 128G,94,1480
同达丰手机旗舰店,红米NOTE8Pro 128G,97,1480
同达丰手机旗舰店,红米NOTE8Pro 128G,29,1399
同达丰手机旗舰店,红米NOTE8Pro 128G,34,1399
同达丰手机旗舰店,红米NOTE8Pro 128G,282,1480
同达丰手机旗舰店,红米NOTE8Pro 64G,15,1238
同达丰手机旗舰店,红米NOTE8Pro 64G,37,1258
疆界互联旗舰店,荣耀20s 128G,432,1499
同达丰手机旗舰店,红米NOTE8Pro 128G,75,1399
疆界互联旗舰店,荣耀20s 128G,50,1999
同达丰手机旗舰店,红米NOTE8Pro 64G,83,1258
疆界互联旗舰店,荣耀20s 128G,2,1599
明日数码旗舰店,荣耀20S 128G,3,1499
明日数码旗舰店,荣耀20S 128G,7,1499
优品美手机专营店,荣耀8x 64G,38,899
明日数码旗舰店,荣耀20S 128G,5,1999
明日数码旗舰店,荣耀20S 128G,8,1999
优品美手机专营店,荣耀8x 64G,2,1049
OKSJ手机旗舰店,荣耀V30 128G,38,3299
OKSJ手机旗舰店,荣耀V30 128G,2,3299
优品美手机专营店,荣耀8x 128G,3,1249
OKSJ手机旗舰店,荣耀V30 128G,24,3699
OKSJ手机旗舰店,荣耀V30 128G,0,3699
