store,name,sales,price
京铠玄手机旗舰店,华为 nova4e 手机 雀翎蓝 6G+128G 全网通 6G+128G 全网通碎屏险套装,628,1279.00
OPPO京东自营官方旗舰店,OPPOA11 4GB+128GB,2014,1299.00
OPPO京东自营官方旗舰店,OPPOA11 4GB+128GB,3618,1299.00
vivo官方旗舰店,vivoU3x 3GB 32GB,1543,749.00
vivo官方旗舰店,vivoU3x 3GB 32GB,2417,749.00
vivo官方旗舰店,vivoU3x 3GB 32GB,3232,749.00
魅族京东自营旗舰店,魅族 X8 6GB+128GB,14086,1198.00
一加手机京东自营官方旗舰店,一加7T 8GB 128GB,21922,2999.00
OPPO京东自营官方旗舰店,OPPOA11 6GB+256GB,867,1599.00
OPPO京东自营官方旗舰店,OPPOA11 6GB+256GB,1146,1599.00
京铠玄手机旗舰店,华为 nova4e 手机 雀翎蓝 6G+128G 全网通 4G+128G 全网通,176,1199.00
OPPO京东自营官方旗舰店,OPPOA11 6GB+256GB,1040,1599.00
OPPO京东自营官方旗舰店,OPPOA11 6GB+256GB,1040,1599.00
vivo官方旗舰店,vivoU3x 3GB 64GB,718,799.00
vivo官方旗舰店,vivoU3x 3GB 64GB,1410,799.00
vivo官方旗舰店,vivoU3x 3GB 64GB,1716,799.00
OPPO京东自营官方旗舰店,OPPOReno3 Pro 8GB+128GB,884,3999.00
OPPO京东自营官方旗舰店,OPPOReno3 Pro 8GB+128GB,1255,3999.00
OPPO京东自营官方旗舰店,OPPOA11 6GB+128GB,381,1499.00
OPPO京东自营官方旗舰店,OPPOA11 6GB+128GB,414,1499.00
华为京东自营官方旗舰店,华为nova 5i 6GB+128GB,2161,1799.00
华为京东自营官方旗舰店,华为nova 5i 6GB+128GB,16271,1799.00
vivo京东自营官方旗舰店,vivoU3 4GB+64GB,1419,999.00
vivo京东自营官方旗舰店,U3 4GB+64GB,2390,999.00
vivo京东自营官方旗舰店,vivoU3 4GB+64GB,3067,999.00
OPPO京东自营官方旗舰店,OPPOA11 6GB+128GB,325,1499.00
OPPO京东自营官方旗舰店,OPPOA11 6GB+128GB,381,1499.00
vivo官方旗舰店,vivoU3x 4GB 64GB,2928,899.00
vivo官方旗舰店,vivoU3x 4GB 64GB,3878,899.00
vivo官方旗舰店,vivoU3x 4GB 64GB,4636,899.00
OPPO京东自营官方旗舰店,OPPOReno3 Pro 12GB+256GB,0,4499.00
OPPO京东自营官方旗舰店,OPPOReno3 Pro 12GB+256GB,0,4499.00
